stage,textbook_index,exam_tags,level,CEFR,主題,english_word,KK音標,中譯,例句,翻譯,例句2,翻譯2,例句3,翻譯3,例句4,翻譯4,例句5,翻譯5,Year_1,Part_1,Source_1,詞性,詞形變化,片語,同義字,反義字,易混淆字,字首,字尾,字根,意思,例子,videoUrl
國中,,,B2,,800-其他動詞-2,chase,/tʃes/,追趕,The dog chased the cat around the yard.,狗在院子裡追趕貓。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,B1,,800-其他動詞-2,control,/kənˋtrol/,控制,You need to control your emotions.,你需要控制你的情緒。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,B1,,800-其他動詞-2,comment,/ˋkɑmɛnt/,評論；發表意見,The teacher commented on my essay.,老師對我的作文發表了評論。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,B1,,800-其他動詞-2,dial,/ˋdaɪəl/,撥電話,She dialed the number-and-waited for someone to answer.,她撥了號碼並等待有人接聽。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,B1,,800-其他動詞-2,deliver,/dɪˋlɪvɚ/,投遞,The mailman delivered the package this morning.,郵差今天早上送來了包裹。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,B2,,800-其他動詞-2,elect,/ɪˋlɛkt/,選出,They elected a new president last year.,他們去年選出了新總統。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,B1,,800-其他動詞-2,exist,/ɪgˋzɪst/,存在,Dinosaurs no longer exist today.,恐龍今天已不復存在。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,B1,,800-其他動詞-2,greet,/grit/,問候,She greeted her friend with a warm hug.,她用熱情的擁抱向朋友問好。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,A2,,800-其他動詞-2,guide,/gaɪd/,引導,The tour guide showed us around the city.,導遊帶我們參觀了城市。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,C1,,800-其他動詞-2,hop,/hɑp/,單腳跳；跳躍,The rabbit hopped across the garden.,兔子跳過花園。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,B2,,800-其他動詞-2,lay,/le/,放置,Please lay the book on the table.,請把書放在桌子上。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,B2,,800-其他動詞-2,lick,/lɪk/,舔,The dog licked my hand.,狗舔了我的手。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,A2,,800-其他動詞-2,lift,/lɪft/,抬起,He lifted the box onto the shelf.,他把箱子抬上了架子。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,B1,,800-其他動詞-2,lock,/lɑk/,鎖上,Remember to lock the door when you leave.,當你離開時記得鎖門。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,A2,,800-其他動詞-2,mix,/mɪks/,混合,Mix the flour-and-water together.,把麵粉和水混合在一起。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,B2,,800-其他動詞-2,nod,/nɑd/,點頭,She nodded in agreement.,她點頭表示同意。,,,,,,,,,,,,(v.),,,,,,,,,,,r_E3tkZVWKA
國中,,,A2,,800-其他動詞-3,offer,/ˋɔfɚ/,提出,She offered to help me with my homework.,她主動提出要幫我做作業。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B1,,800-其他動詞-3,pause,/pɔz/,停頓,There was a brief pause before he continued speaking.,在他繼續講話之前有一個短暫的停頓。,,,,,,,,,,,,(n.),,,,,,,,,,,_O1VQ_DANG8
國中,,,A2,,800-其他動詞-3,print,/prɪnt/,印刷,"They printed 1,000 copies of the book.","他們印刷了1,000本這本書。",,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B1,,800-其他動詞-3,pump,/pʌmp/,打氣；抽水,He pumped air into the bicycle tire.,他為自行車輪胎打氣。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B1,,800-其他動詞-3,produce,/prəˋdjus/,製造,Farmers produce crops to feed the population.,農民生產作物來養活人口。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B1,,800-其他動詞-3,protect,/prəˋtɛkt/,保護,We should protect the environment.,我們應該保護環境。,,,,,,,,,,,,(v.),v.過去式：protected；過去分詞：protected；現在分詞：protecting,,,,,,,,,,_O1VQ_DANG8
國中,,,B1,,800-其他動詞-3,recycle,/riˋsaɪk!/,回收,We should recycle paper to save trees.,我們應該回收紙張以保護樹木。,,,,,,,,,,,,(v.),v.過去式：recycled；過去分詞：recycled；現在分詞：recycling,,,,,,,,,,_O1VQ_DANG8
國中,,,B1,,800-其他動詞-3,revise,/rɪˋvaɪz/,改變,They revised the plan to make it more efficient.,他們修改了計劃以使其更有效率。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B2,,800-其他動詞-3,rub,/rʌb/,摩擦,He rubbed his hands together to warm them up.,他搓了搓雙手以取暖。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B2,,800-其他動詞-3,rush,/rʌʃ/,衝進,He rushed into the room to grab his bag.,他衝進房間拿他的包。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B1,,800-其他動詞-3,rob,/rɑb/,搶劫,The bank was robbed last night.,銀行昨晚被搶劫了。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B1,,800-其他動詞-3,shoot,/ʃut/,射擊,He likes to shoot hoops in his free time.,他喜歡在空閒時間投籃。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,A2,,800-其他動詞-3,shut,/ʃʌt/,關閉,Please shut the door behind you.,請關上你身後的門。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,A2,,800-其他動詞-3,steal,/stil/,偷竊,It’s wrong to steal from others.,偷別人的東西是不對的。,,,,,,,,,,,,(v.),v.過去式：stole；過去分詞：stolen；現在分詞：stealing,,,,,,,,,,_O1VQ_DANG8
國中,,,B1,,800-其他動詞-3,strike,/straɪk/,打擊；撞擊,The ball struck the window and broke it.,球擊中了窗戶並打破了它。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B2,,800-其他動詞-3,trace,/tres/,追蹤；描繪,The police traced the suspect's movements.,警方追蹤了嫌疑人的行蹤。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B2,,800-其他動詞-3,trap,/træp/,設陷阱；困住,The mouse was trapped in the cage.,老鼠被困在籠子裡。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B1,,800-其他動詞-3,vote,/vot/,投票,Everyone should vote in the election.,每個人都應該在選舉中投票。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B1,,800-其他動詞-3,hug,/hʌg/,擁抱,She hugs her dog every morning.,她每天早上擁抱她的狗。,,,,,,,,,,,,(v.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B2,,800-其他動詞-3,yell,[jɛl],大吼，喊叫,"Don’t yell at me, please!",請不要對我大吼！,,,,,,,,,,,,(vi./vt.),,,,,,,,,,,_O1VQ_DANG8
國中,,,B1,,800-其他動詞-4,accept,/əkˋsɛpt/,接受,I can't accept your gift.,我不能接受你的禮物。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,A2,,800-其他動詞-4,add,/æd/,增加,Please add some sugar to the tea.,請在茶裡加一些糖。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B1,,800-其他動詞-4,admire,/ədˋmaɪr/,欽佩,I admire her for her courage.,我欽佩她的勇氣。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B1,,800-其他動詞-4,advise,/ədˋvaɪz/,勸告,I advise you to study harder.,我勸你更努力學習。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B1,,800-其他動詞-4,apologize,/əˋpɑlə͵dʒaɪz/,道歉,I apologize for being late.,我為遲到道歉。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B2,,800-其他動詞-4,appreciate,/əˋpriʃɪ͵et/,欣賞,I really appreciate your help.,我非常感謝你的幫助。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B1,,800-其他動詞-4,argue,/ˋɑrgjʊ/,爭論,They often argue about politics.,他們經常就政治問題爭論。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B1,,800-其他動詞-4,arrange,/əˋrendʒ/,安排,I will arrange everything for the trip.,我會為這次旅行安排好一切。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B2,,800-其他動詞-4,assume,/əˋsjum/,假設,Let’s assume that it will rain tomorrow.,讓我們假設明天會下雨。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B1,,800-其他動詞-4,avoid,/əˋvɔɪd/,避免,You should avoid eating too much sugar.,你應該避免吃太多糖。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B2,,800-其他動詞-4,broadcast,/ˋbrɔd͵kæst/,廣播,The news will be broadcast live tonight.,新聞將於今晚現場直播。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B2,,800-其他動詞-4,burst,/bɝst/,爆裂,The balloon burst when it hit the ground.,氣球掉到地上時爆裂了。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B1,,800-其他動詞-4,calm,/kɑm/,使平靜,She tried to calm the crying baby.,她試圖讓哭泣的嬰兒平靜下來。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B1,,800-其他動詞-4,cancel,/ˋkæns!/,取消,They had to cancel the meeting due to bad weather.,因為天氣不好，他們不得不取消會議。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B1,,800-其他動詞-4,compare,/kəmˋpɛr/,比較,You can compare the two products before buying.,在購買之前，你可以比較這兩種產品。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B1,,800-其他動詞-4,complain,/kəmˋplen/,抱怨,He complained about the bad service.,他抱怨服務不好。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B2,,800-其他動詞-4,concern,/kənˋsɝn/,關心；涉及,This issue concerns all of us.,這個問題關係到我們所有人。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B1,,800-其他動詞-4,continue,/kənˋtɪnjʊ/,使繼續,Let’s continue the discussion tomorrow.,讓我們明天繼續討論。,,,,,,,,,,,,(v.),,,,,,,,,,,inZ5_rclrhA
國中,,,B1,,800-其他動詞-4,create,/krɪˋet/,創造,The artist created a beautiful painting.,藝術家創作了一幅美麗的畫作。,,,,,,,,,,,,(v.),v.過去式：created；過去分詞：created；現在分詞：creating,,,,,,,,,,inZ5_rclrhA
國中,,,B1,,800-其他動詞-5,decrease,/ˋdikris/,減少,The population of the town has decreased.,這個城鎮的人口已經減少。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,B1,,800-其他動詞-5,depend,/dɪˋpɛnd/,依賴,You can depend on me to help you.,你可以依靠我來幫助你。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,A2,,800-其他動詞-5,describe,/dɪˋskraɪb/,描述,Can you describe what happened?,你能描述一下發生了什麼嗎？,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,C1,,800-其他動詞-5,detect,/dɪˋtɛkt/,查出,The detective detected the thief’s footprints.,偵探查出了小偷的腳印。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,B1,,800-其他動詞-5,direct,/dəˋrɛkt/,指導；指揮,The teacher directed the students to their seats.,老師指引學生們到他們的座位。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,B1,,800-其他動詞-5,disappear,/͵dɪsəˋpɪr/,消失,The sun disappeared behind the clouds.,太陽消失在雲層後面。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,B1,,800-其他動詞-5,discover,/dɪsˋkʌvɚ/,發現,Columbus discovered America in 1492.,哥倫布於1492年發現了美洲。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,A2,,800-其他動詞-5,discuss,/dɪˋskʌs/,討論,We discussed the problem for hours.,我們花了數小時討論這個問題。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,B2,,800-其他動詞-5,emphasize,/ˋɛmfə͵saɪz/,強調,The teacher emphasized the importance of studying.,老師強調了學習的重要性。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,B2,,800-其他動詞-5,envy,/ˋɛnvɪ/,忌妒,He envies his friend’s success.,他嫉妒他朋友的成功。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,,,800-其他動詞-5,excite,/ɪkˋsaɪt/,使…興奮,The news excited everyone in the room.,這消息讓房間裡的每個人都感到興奮。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,B2,,800-其他動詞-5,express,/ɪkˋsprɛs/,表達,She expressed her gratitude to everyone.,她向所有人表達了感謝。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,A2,,800-其他動詞-5,fit,/fɪt/,適合,These shoes fit perfectly.,這些鞋子非常合腳。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,C1,,800-其他動詞-5,focus,/ˋfokəs/,集中（注意力）,Please focus on your work.,請專注於你的工作。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,A2,,800-其他動詞-5,form,/form/,形成,The clouds formed a beautiful pattern in the sky.,雲朵在天空中形成了美麗的圖案。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,B1,,800-其他動詞-5,gain,/gen/,獲得,She gained a lot of knowledge from the course.,她從這門課程中獲得了許多知識。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,B1,,800-其他動詞-5,handle,/ˋhænd!/,處理,She handled the situation with care.,她謹慎地處理了這個情況。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,A2,,800-其他動詞-5,include,/ɪnˋklud/,包括,The package includes a free gift.,這個包裹包括一份免費禮物。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,B2,,800-其他動詞-5,ignore,/ɪgˋnor/,忽視,Don’t ignore your responsibilities.,不要忽視你的責任。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,B1,,800-其他動詞-5,increase,/ɪnˋkris/,增加,The population of the city has increased rapidly.,這座城市的人口迅速增加。,,,,,,,,,,,,(v.),,,,,,,,,,,yISNnUQSeH4
國中,,,B2,,800-其他動詞-6,indicate,/ˋɪndə͵ket/,指示,The sign indicates that the road is closed.,標誌顯示道路封閉。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B1,,800-其他動詞-6,insist,/ɪnˋsɪst/,堅持,He insisted on going to the party.,他堅持要去參加派對。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B1,,800-其他動詞-6,interrupt,/͵ɪntəˋrʌpt/,打擾,Please don’t interrupt me while I’m working.,我工作時請不要打擾我。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B1,,800-其他動詞-6,introduce,/͵ɪntrəˋdjus/,介紹,Let me introduce you to my friend.,讓我把你介紹給我的朋友。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B1,,800-其他動詞-6,invent,/ɪnˋvɛnt/,發明,Thomas Edison invented the light bulb.,愛迪生發明了電燈泡。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B1,,800-其他動詞-6,judge,/dʒʌdʒ/,判斷,You shouldn’t judge people by their appearance.,不應該以貌取人。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B1,,800-其他動詞-6,limit,/ˋlɪmɪt/,限制,We need to limit our spending this month.,我們這個月需要限制開支。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,A2,,800-其他動詞-6,match,/mætʃ/,配對；相稱,This shirt matches your pants perfectly.,這件襯衫和你的褲子非常相配。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B2,,800-其他動詞-6,obey,/əˋbe/,聽從,Children should obey their parents.,孩子們應該聽從父母的話。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,C1,,800-其他動詞-6,omit,/oˋmɪt/,省略,You can omit the details if they’re not important.,如果細節不重要，你可以省略它們。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,A2,,800-其他動詞-6,pardon,/ˋpɑrdn/,原諒；赦免,Please pardon me for being late.,請原諒我遲到了。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B2,,800-其他動詞-6,pollute,/pəˋlut/,汙染,Factories pollute the air with smoke.,工廠排放煙霧汙染空氣。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B2,,800-其他動詞-6,praise,/prez/,讚美；稱讚,The teacher praised the student for his excellent work.,老師稱讚學生出色的表現。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B1,,800-其他動詞-6,promise,/ˋprɑmɪs/,承諾；答應,I promise to help you with your homework.,我答應幫你做家庭作業。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B1,,800-其他動詞-6,provide,/prəˋvaɪd/,提供,The school provides free lunch for students.,學校為學生提供免費午餐。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B1,,800-其他動詞-6,quit,/kwɪt/,停止,He decided to quit smoking for his health.,為了健康，他決定戒菸。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,A2,,800-其他動詞-6,receive,/rɪˋsiv/,收到,I received a letter from my friend yesterday.,我昨天收到了朋友的信。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B1,,800-其他動詞-6,refuse,/rɪˋfjuz/,拒絕,He refused to answer the question.,他拒絕回答這個問題。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B2,,800-其他動詞-6,reject,/rɪˋdʒɛkt/,拒絕,The company rejected his application.,公司拒絕了他的申請。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,A2,,800-其他動詞-6,rent,/rɛnt/,租借,We rented a car for our vacation.,我們租了一輛車度假。,,,,,,,,,,,,(v.),,,,,,,,,,,9rySpOx0EuE
國中,,,B1,,800-其他動詞-7,respect,/rɪˋspɛkt/,尊重；尊敬,We should respect our elders.,我們應該尊重長輩。,,,,,,,,,,,,(v.),,,,,,,,,,,HDlb1naW6mU
國中,,,A2,,800-其他動詞-7,return,/rɪˋtɝn/,歸來,He will return home tomorrow.,他明天會回家。,,,,,,,,,,,,(v.),,,,,,,,,,,HDlb1naW6mU
國中,,,B1,,800-其他動詞-7,ruin,/ˋrʊɪn/,毀壞,The storm ruined the crops.,暴風雨毀壞了莊稼。,,,,,,,,,,,,(v.),,,,,,,,,,,HDlb1naW6mU
國中,,,B1,,800-其他動詞-7,solve,/sɑlv/,解決,They worked together to solve the problem.,他們一起合作解決問題。,,,,,,,,,,,,(v.),,,,,,,,,,,HDlb1naW6mU
國中,,,B2,,800-其他動詞-7,satisfy,/ˋsætɪs͵faɪ/,滿意,The meal satisfied my hunger.,這頓飯滿足了我的飢餓感。,,,,,,,,,,,,(v.),,,,,,,,,,,HDlb1naW6mU
國中,,,B1,,800-其他動詞-7,search,/sɝtʃ/,搜索,They searched the house for the missing keys.,他們搜查了房子以尋找丟失的鑰匙。,,,,,,,,,,,,(v.),,,,,,,,,,,HDlb1naW6mU
國中,,,B1,,800-其他動詞-7,seem,/sim/,似乎,It seems like it might rain later.,似乎待會可能會下雨。,,,,,,,,,,,,(v.),,,,,,,,,,,HDlb1naW6mU
國中,,,B1,,800-其他動詞-7,select,/səˋlɛkt/,挑選,She selected a red dress for the party.,她為派對挑選了一件紅色的裙子。,,,,,,,,,,,,(v.),,,,,,,,,,,HDlb1naW6mU
國中,,,A2,,800-其他動詞-7,serve,/sɝv/,服務,The waiter served us dinner quickly.,服務員很快為我們上了晚餐。,,,,,,,,,,,,(v.),,,,,,,,,,,HDlb1naW6mU
國中,,,B1,,800-其他動詞-7,suggest,/səˋdʒɛst/,建議,I suggest we leave early to avoid traffic.,我建議我們早點出發以避免交通擁堵。,,,,,,,,,,,,(v.),,,,,,,,,,,HDlb1naW6mU
國中,,,B1,,800-其他動詞-7,support,/səˋport/,支持,I support your decision to study abroad.,我支持你出國留學的決定。,,,,,,,,,,,,(v.),,,,,,,,,,,HDlb1naW6mU
國中,,,B1,,800-其他動詞-7,trust,/trʌst/,相信,You can trust me; I won’t tell anyone.,你可以相信我，我不會告訴任何人。,,,,,,,,,,,,(v.),,,,,,,,,,,HDlb1naW6mU
國中,,,B1,,800-其他動詞-7,waste,/west/,浪費,Don’t waste food; it’s precious.,不要浪費食物，它很珍貴。,,,,,,,,,,,,(v.),,,,,,,,,,,HDlb1naW6mU
國中,,,B1,,800-其他形容詞-1,absent,/ˋæbsnt/,缺席的,John was absent from the meeting yesterday.,約翰昨天缺席了會議。,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,B1,,800-其他形容詞-1,alike,/əˋlaɪk/,相似的；相像的,The two sisters look very alike.,這兩姐妹看起來非常相像。,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,B1,,800-其他形容詞-1,alive,/əˋlaɪv/,活的,Is the fish still alive?,這條魚還活著嗎？,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,A2,,800-其他形容詞-1,alone,/əˋlon/,單獨的；獨自的,She lives alone in a small apartment.,她獨自住在一間小公寓裡。,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,B1,,800-其他形容詞-1,ancient,/ˋenʃənt/,古代的,The ancient ruins are fascinating.,這些古代遺跡令人著迷。,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,B1,,800-其他形容詞-1,asleep,/əˋslip/,睡著的,The baby fell asleep quickly.,嬰兒很快就睡著了。,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,A2,,800-其他形容詞-1,available,/əˋveləb!/,可獲得的,Tickets are available at the box office.,票可以在售票處買到。,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,B1,,800-其他形容詞-1,basic,/ˋbesɪk/,基礎的,These are the basic rules of the game.,這些是遊戲的基本規則。,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,B1,,800-其他形容詞-1,broad,/brɔd/,寬闊的,The river is very broad at this point.,這條河在這裡非常寬闊。,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,C2,,800-其他形容詞-1,classical,/ˋklæsɪk!/,古典的(音樂/文學等),My grandmother loves listening to classical music on the radio.,我奶奶喜歡在收音機裡聽古典音樂。,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,,,800-其他形容詞-1,colorful,/ˋkʌlɚfəl/,多采多姿的,The garden is full of colorful flowers.,花園裡充滿了五彩繽紛的花朵。,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,A2,,800-其他形容詞-1,complete,/kəmˋplit/,完整的,The project is now complete.,這個項目現在已經完成了。,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,A2,,800-其他形容詞-1,crowded,[`kraʊdɪd],擠滿的；擁擠的,"The crowded market, bustling with vendors, offered a vibrant cultural experience.",擁擠的市場，攤販熙攘，提供了充滿活力的文化體驗。,QbsJsWvk35g,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,A2,,800-其他形容詞-1,double,/ˋdʌb!/,雙倍的；雙重的,I ordered a double cheese burger.,我點了一個雙層起司漢堡。,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
國中,,,A2,,800-其他形容詞-1,electric,/ɪˋlɛktrɪk/,電的,The electric fan keeps the room cool.,電風扇讓房間保持涼爽。,,,,,,,,,,,,(adj.),,,,,,,,,,,zSA0SD8ln6Q
